"","id","observed_on_string","observed_on","time_observed_at","user_login","quality_grade","url","image_url","description","latitude","longitude","place_county_name","place_state_name","scientific_name","common_name","iconic_taxon_name","taxon_id","kingdom","phylum","class","order","family","genus","species","date","time","month"
"213",70822254,"Sun Mar 07 2021 17:53:10 GMT-0500 (EST)","3/7/21","22:53:10","savannahb21","research","https://www.inaturalist.org/observations/70822254","https://inaturalist-open-data.s3.amazonaws.com/photos/115205382/medium.jpg","Crab shell found next to canal ",39.56376603,-75.58765488,"New Castle","Delaware","Callinectes sapidus","Atlantic Blue Crab","Animalia",49504,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Callinectes","Callinectes sapidus",2021-03-07,22:53:10,3
"214",70822302,"Sun Mar 07 2021 17:56:27 GMT-0500 (EST)","3/7/21","22:56:27","savannahb21","research","https://www.inaturalist.org/observations/70822302","https://inaturalist-open-data.s3.amazonaws.com/photos/115205481/medium.jpg","Juniper trees next to the canal trail ",39.56299594,-75.58723937,"New Castle","Delaware","Juniperus virginiana","eastern redcedar","Plantae",49399,"Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Juniperus","Juniperus virginiana",2021-03-07,22:56:27,3
"215",70822369,"Sun Mar 07 2021 17:41:40 GMT-0500 (EST)","3/7/21","22:41:40","savannahb21","research","https://www.inaturalist.org/observations/70822369","https://inaturalist-open-data.s3.amazonaws.com/photos/115205597/medium.jpg","Red and green leafy plant growing from ground next to canal trail ",39.56462845,-75.58611376,"New Castle","Delaware","Oenothera biennis","common evening-primrose","Plantae",62207,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera biennis",2021-03-07,22:41:40,3
"216",70839477,"Mon Mar 08 2021 16:47:23 GMT-0500 (EST)","3/8/21","21:47:23","kayla424","research","https://www.inaturalist.org/observations/70839477","https://inaturalist-open-data.s3.amazonaws.com/photos/115236651/medium.jpg","",40.70741203,-74.07392989,"Hudson","New Jersey","Larus delawarensis","Ring-billed Gull","Aves",4364,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus delawarensis",2021-03-08,21:47:23,3
"217",70845717,"Mon Mar 08 2021 14:54:19 GMT-0500 (EST)","3/8/21","19:54:19","shelly1201","research","https://www.inaturalist.org/observations/70845717","https://inaturalist-open-data.s3.amazonaws.com/photos/115248130/medium.jpg","",39.49411667,-74.53453833,"Atlantic","New Jersey","Mycosphaerella colorata","Mountain Laurel Leaf Spot","Fungi",543288,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia","Mycosphaerella colorata",2021-03-08,19:54:19,3
"218",70847568,"Mon Mar 08 2021 15:05:02 GMT-0500 (EST)","3/8/21","20:05:02","savannahb21","research","https://www.inaturalist.org/observations/70847568","https://inaturalist-open-data.s3.amazonaws.com/photos/115251758/medium.jpg","Pine trees ",39.65404746,-75.62022001,"New Castle","Delaware","Pinus strobus","eastern white pine","Plantae",52391,"Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus strobus",2021-03-08,20:05:02,3
"219",70847686,"Mon Mar 08 2021 15:04:18 GMT-0500 (EST)","3/8/21","20:04:18","savannahb21","research","https://www.inaturalist.org/observations/70847686","https://inaturalist-open-data.s3.amazonaws.com/photos/115252036/medium.jpg","Speed wells starting to grow back ",39.55842054,-75.63009863,"New Castle","Delaware","Veronica persica","bird's-eye speedwell","Plantae",55666,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica persica",2021-03-08,20:04:18,3
"220",70849768,"2021/03/07 2:51 PM EST","3/7/21","19:51:00","melissalaurino","research","https://www.inaturalist.org/observations/70849768","https://inaturalist-open-data.s3.amazonaws.com/photos/115252544/medium.png","",39.45477024,-74.41677154,"Atlantic","New Jersey","Spatula clypeata","Northern Shoveler","Aves",558438,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula","Spatula clypeata",2021-03-07,19:51:00,3
"221",70849769,"2021/03/07 2:59 PM EST","3/7/21","19:59:00","melissalaurino","research","https://www.inaturalist.org/observations/70849769","https://inaturalist-open-data.s3.amazonaws.com/photos/115252827/medium.jpeg","",39.45477024,-74.41677154,"Atlantic","New Jersey","Anas crecca","Green-winged Teal","Aves",6937,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas crecca",2021-03-07,19:59:00,3
"222",70849770,"2021/03/07 3:09 PM EST","3/7/21","20:09:00","melissalaurino","research","https://www.inaturalist.org/observations/70849770","https://inaturalist-open-data.s3.amazonaws.com/photos/115252876/medium.jpeg","",39.45477024,-74.41677154,"Atlantic","New Jersey","Anas acuta","Northern Pintail","Aves",6933,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas acuta",2021-03-07,20:09:00,3
"223",70849772,"2021/03/07 3:12 PM EST","3/7/21","20:12:00","melissalaurino","research","https://www.inaturalist.org/observations/70849772","https://inaturalist-open-data.s3.amazonaws.com/photos/115252921/medium.jpeg","",39.45477024,-74.41677154,"Atlantic","New Jersey","Circus hudsonius","Northern Harrier","Aves",558446,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Circus hudsonius",2021-03-07,20:12:00,3
"224",70849773,"2021/03/07 3:16 PM EST","3/7/21","20:16:00","melissalaurino","research","https://www.inaturalist.org/observations/70849773","https://inaturalist-open-data.s3.amazonaws.com/photos/115252954/medium.jpeg","",39.45477024,-74.41677154,"Atlantic","New Jersey","Anser caerulescens","Snow Goose","Aves",558426,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Anser","Anser caerulescens",2021-03-07,20:16:00,3
"225",70849774,"2021/03/07 3:31 PM EST","3/7/21","20:31:00","melissalaurino","research","https://www.inaturalist.org/observations/70849774","https://inaturalist-open-data.s3.amazonaws.com/photos/115253144/medium.jpeg","",39.45477024,-74.41677154,"Atlantic","New Jersey","Haliaeetus leucocephalus","Bald Eagle","Aves",5305,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","Haliaeetus leucocephalus",2021-03-07,20:31:00,3
"226",70849776,"2021/03/07 3:33 PM EST","3/7/21","20:33:00","melissalaurino","research","https://www.inaturalist.org/observations/70849776","https://inaturalist-open-data.s3.amazonaws.com/photos/115253254/medium.jpeg","",39.45477024,-74.41677154,"Atlantic","New Jersey","Bucephala albeola","Bufflehead","Aves",6993,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Bucephala","Bucephala albeola",2021-03-07,20:33:00,3
"227",70849777,"2021/03/07 3:52 PM EST","3/7/21","20:52:00","melissalaurino","research","https://www.inaturalist.org/observations/70849777","https://inaturalist-open-data.s3.amazonaws.com/photos/115255307/medium.png","",39.4550397,-74.41625656,"Atlantic","New Jersey","Asio flammeus","Short-eared Owl","Aves",20315,"Animalia","Chordata","Aves","Strigiformes","Strigidae","Asio","Asio flammeus",2021-03-07,20:52:00,3
"228",70885822,"2021-03-09 12:37:20 PM EST","3/9/21","17:37:20","james_tartaglio","research","https://www.inaturalist.org/observations/70885822","https://static.inaturalist.org/photos/115319809/medium.jpeg","Introduced species from Europe. Grows randomly in my garden. A present from the birds.",39.36552863,-74.63876462,"Atlantic","New Jersey","Crocus tommasinianus","Woodland crocus","Plantae",55875,"Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Crocus","Crocus tommasinianus",2021-03-09,17:37:20,3
"229",70898107,"Tue Mar 09 2021 16:05:32 GMT-0500 (EST)","3/9/21","21:05:32","temmy","research","https://www.inaturalist.org/observations/70898107","https://static.inaturalist.org/photos/115342299/medium.jpg","",39.6415219,-75.526353,"Salem","New Jersey","Apis mellifera","Western Honey Bee","Insecta",47219,"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",2021-03-09,21:05:32,3
"230",70898648,"Tue Mar 09 2021 13:09:37 GMT-0500 (EST)","3/9/21","18:09:37","melissalaurino","research","https://www.inaturalist.org/observations/70898648","https://inaturalist-open-data.s3.amazonaws.com/photos/115343158/medium.jpg","",38.93106167,-74.96416333,"Cape May","New Jersey","Ulva lactuca","Broadleaf Sea Lettuce","Plantae",67423,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva","Ulva lactuca",2021-03-09,18:09:37,3
"231",70898661,"Tue Mar 09 2021 13:08:14 GMT-0500 (EST)","3/9/21","18:08:14","melissalaurino","research","https://www.inaturalist.org/observations/70898661","https://inaturalist-open-data.s3.amazonaws.com/photos/115343186/medium.jpg","",38.931155,-74.96437833,"Cape May","New Jersey","Semibalanus balanoides","Northern Acorn Barnacle","Animalia",118832,"Animalia","Arthropoda","Hexanauplia","Balanomorpha","Balanidae","Semibalanus","Semibalanus balanoides",2021-03-09,18:08:14,3
"232",70898679,"Tue Mar 09 2021 13:27:15 GMT-0500 (EST)","3/9/21","18:27:15","melissalaurino","research","https://www.inaturalist.org/observations/70898679","https://inaturalist-open-data.s3.amazonaws.com/photos/115343224/medium.jpg","",38.93105333,-74.96378333,"Cape May","New Jersey","Anomia simplex","Common Jingle","Mollusca",55024,"Animalia","Mollusca","Bivalvia","Pectinida","Anomiidae","Anomia","Anomia simplex",2021-03-09,18:27:15,3
"233",70898705,"Tue Mar 09 2021 13:08:05 GMT-0500 (EST)","3/9/21","18:08:05","melissalaurino","research","https://www.inaturalist.org/observations/70898705","https://inaturalist-open-data.s3.amazonaws.com/photos/115343252/medium.jpg","",38.93117833,-74.96430333,"Cape May","New Jersey","Mytilus edulis","Blue Mussel","Mollusca",117650,"Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Mytilus","Mytilus edulis",2021-03-09,18:08:05,3
"234",70898777,"2021-03-09 4:18:45 PM EST","3/9/21","21:18:45","james_tartaglio","research","https://www.inaturalist.org/observations/70898777","https://static.inaturalist.org/photos/115343380/medium.jpeg","Introduced from Europe. Widespread in underbrush. Pleasant smell from clipped leaves.",39.36551783,-74.63916735,"Atlantic","New Jersey","Glechoma hederacea","ground-ivy","Plantae",55830,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Glechoma","Glechoma hederacea",2021-03-09,21:18:45,3
"235",70911426,"Tue Mar 09 2021 14:26:18 GMT-0500 (EST)","3/9/21","19:26:18","nashwa_h","research","https://www.inaturalist.org/observations/70911426","https://inaturalist-open-data.s3.amazonaws.com/photos/115366035/medium.jpg","",39.42943833,-74.59044667,"Atlantic","New Jersey","Turdus migratorius","American Robin","Aves",12727,"Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",2021-03-09,19:26:18,3
"236",70913818,"Tue Mar 09 2021 17:57:22 GMT-0500 (EST)","3/9/21","22:57:22","synthiaahmed","research","https://www.inaturalist.org/observations/70913818","https://inaturalist-open-data.s3.amazonaws.com/photos/115370673/medium.jpg","",39.37746333,-74.56492,"Atlantic","New Jersey","Ardea herodias","Great Blue Heron","Aves",4956,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2021-03-09,22:57:22,3
"237",70913854,"Tue Mar 09 2021 17:47:31 GMT-0500 (EST)","3/9/21","22:47:31","synthiaahmed","research","https://www.inaturalist.org/observations/70913854","https://inaturalist-open-data.s3.amazonaws.com/photos/115370739/medium.jpg","",39.37767833,-74.56474167,"Atlantic","New Jersey","Branta canadensis","Canada Goose","Aves",7089,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis",2021-03-09,22:47:31,3
"238",70950999,"2021/03/05 12:18 PM EST","3/5/21","17:18:00","aviswade","research","https://www.inaturalist.org/observations/70950999","https://inaturalist-open-data.s3.amazonaws.com/photos/115434446/medium.jpeg","",42.9633599,-85.6680863,"Kent","Michigan","Hedera helix","common ivy","Plantae",55882,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","Hedera","Hedera helix",2021-03-05,17:18:00,3
"239",70957995,"Wed Mar 10 2021 15:04:26 GMT-0500 (EST)","3/10/21","20:04:26","danweiss15","research","https://www.inaturalist.org/observations/70957995","https://inaturalist-open-data.s3.amazonaws.com/photos/115446632/medium.jpg","",39.91697,-74.86450333,"Burlington","New Jersey","Phragmites australis","common reed","Plantae",64237,"Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Phragmites","Phragmites australis",2021-03-10,20:04:26,3
"240",71013239,"Tue Mar 09 2021 17:04:56 GMT-0500 (EST)","3/9/21","22:04:56","savannahb21","research","https://www.inaturalist.org/observations/71013239","https://inaturalist-open-data.s3.amazonaws.com/photos/115547074/medium.jpg","Small purple flowers growing next to the trail under the trees at the canal ",39.55471834,-75.61976774,"New Castle","Delaware","Lamium purpureum","red deadnettle","Plantae",55851,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Lamium","Lamium purpureum",2021-03-09,22:04:56,3
"241",71013963,"2021-03-11 2:05:09 PM EST","3/11/21","19:05:09","james_tartaglio","research","https://www.inaturalist.org/observations/71013963","https://static.inaturalist.org/photos/115548365/medium.jpeg","Loud, cawing bird. Aggressive and territorial. Will attack Grey Squirrels at times. Likes the window bird feeder a lot.",39.36554869,-74.63908425,"Atlantic","New Jersey","Cyanocitta cristata","Blue Jay","Aves",8229,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta cristata",2021-03-11,19:05:09,3
"242",71041523,"2021/02/21 4:12 PM EST","2/21/21","21:12:00","prempeha","research","https://www.inaturalist.org/observations/71041523","https://inaturalist-open-data.s3.amazonaws.com/photos/115597436/medium.jpg","",39.4523385,-74.7276626,"Atlantic","New Jersey","Branta canadensis","Canada Goose","Aves",7089,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis",2021-02-21,21:12:00,2
"243",71081289,"Fri Mar 12 2021 15:07:54 GMT-0500 (EST)","3/12/21","20:07:54","savannahb21","research","https://www.inaturalist.org/observations/71081289","https://inaturalist-open-data.s3.amazonaws.com/photos/115669089/medium.jpg","Caught a hawk resting in a tree ",39.67861709,-75.69626246,"New Castle","Delaware","Buteo jamaicensis","Red-tailed Hawk","Aves",5212,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2021-03-12,20:07:54,3
"244",71086032,"Fri Mar 12 2021 14:40:08 GMT-0500 (EST)","3/12/21","19:40:08","melissalaurino","research","https://www.inaturalist.org/observations/71086032","https://inaturalist-open-data.s3.amazonaws.com/photos/115677483/medium.jpg","",39.490305,-74.52382833,"Atlantic","New Jersey","Trichaptum biforme","violet-toothed polypore","Fungi",125705,"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Trichaptum","Trichaptum biforme",2021-03-12,19:40:08,3
"245",71086236,"Fri Mar 12 2021 14:50:29 GMT-0500 (EST)","3/12/21","19:50:29","melissalaurino","research","https://www.inaturalist.org/observations/71086236","https://inaturalist-open-data.s3.amazonaws.com/photos/115677803/medium.jpg","",39.49008833,-74.52355333,"Atlantic","New Jersey","Callirhytis quercuspunctata","Gouty Oak Gall Wasp","Insecta",179371,"Animalia","Arthropoda","Insecta","Hymenoptera","Cynipidae","Callirhytis","Callirhytis quercuspunctata",2021-03-12,19:50:29,3
"246",71090182,"Fri Mar 12 2021 17:32:17 GMT-0500 (EST)","3/12/21","22:32:17","nashwa_h","research","https://www.inaturalist.org/observations/71090182","https://inaturalist-open-data.s3.amazonaws.com/photos/115684872/medium.jpg","",39.42939667,-74.590575,"Atlantic","New Jersey","Lamium purpureum","red deadnettle","Plantae",55851,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Lamium","Lamium purpureum",2021-03-12,22:32:17,3
"247",71231557,"Sun Mar 14 2021 13:54:29 GMT-0400 (EDT)","3/14/21","17:54:29","caitcorn","research","https://www.inaturalist.org/observations/71231557","https://inaturalist-open-data.s3.amazonaws.com/photos/115937855/medium.jpg","",39.48200333,-74.68080333,"Atlantic","New Jersey","Marmota monax","Groundhog","Mammalia",46095,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Marmota","Marmota monax",2021-03-14,17:54:29,3
"248",71306508,"Tue Mar 09 2021 17:17:06 GMT-0500 (EST)","3/9/21","22:17:06","jacobattia","research","https://www.inaturalist.org/observations/71306508","https://inaturalist-open-data.s3.amazonaws.com/photos/116075385/medium.jpg","",40.37046207,-74.18406431,"Monmouth","New Jersey","Plantago lanceolata","ribwort plantain","Plantae",53178,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago lanceolata",2021-03-09,22:17:06,3
"249",71306584,"Tue Mar 09 2021 17:17:46 GMT-0500 (EST)","3/9/21","22:17:46","jacobattia","research","https://www.inaturalist.org/observations/71306584","https://inaturalist-open-data.s3.amazonaws.com/photos/116075542/medium.jpg","",40.37131558,-74.18388878,"Monmouth","New Jersey","Agelaius phoeniceus","Red-winged Blackbird","Aves",9744,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaius","Agelaius phoeniceus",2021-03-09,22:17:46,3
"250",71319312,"Mon Mar 15 2021 15:43:34 GMT-0400 (EDT)","3/15/21","19:43:34","savannahb21","research","https://www.inaturalist.org/observations/71319312","https://inaturalist-open-data.s3.amazonaws.com/photos/116097778/medium.jpg","Mallard floating in water 
Opened up his wings at one point and they had blue/purple color in them 
Dark green head ",39.57898,-75.58715833,"New Castle","Delaware","Anas platyrhynchos","Mallard","Aves",6930,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos",2021-03-15,19:43:34,3
